,Date/Time,MULTIPOINT
639,2022-06-27 15:00:00,"MULTIPOINT ((-0.3999944191 -0.8248213716), (-0.4134330639 -0.8413604412), (-0.4232062337 -0.8480270203), (-0.41616917 -0.8044908804), (-0.4089888583 -0.782578981), (-0.4840426362 -0.8439360186), (-0.1713362329 -0.6358287659), (-0.3390222781 -0.830016635), (-0.4000792295 -0.7508503824), (-0.4374024512 -0.8413953704), (-0.4802278637 -0.8469836164), (-0.227511725 -0.6729751372), (-0.4001176118 -0.7538362879), (-0.4123946274 -0.8143519861), (-0.2563554941 -0.7010364736), (-0.2850460769 -0.7144890227), (-0.346299946 -0.82098304), (-0.475910248 -0.8603951565), (-0.5167418993 -0.8928735397), (-0.2453038349 -0.6972343825), (-0.2411363808 -0.671310221), (-0.3812020761 -0.8064488199), (-0.3573503686 -0.8135595833), (-0.2336647454 -0.6858403879), (-0.343432482 -0.7666685168), (-0.3424210144 -0.763192888), (-0.225218326 -0.6685763299), (-0.5234043189 -0.8957480414), (-0.245942506 -0.6861802616), (-0.4600329893 -0.8367368595), (-0.2675341754 -0.6961840643), (-0.2488006128 -0.6880382418), (-0.4006397355 -0.8194437138), (-0.4074011801 -0.7754803176), (-0.4097436297 -0.817895089), (-0.4145673667 -0.814342628), (-0.2942783192 -0.8415632806), (-0.4113113718 -0.8150316143), (-0.2853353742 -0.7213192204), (-0.4431968299 -0.843367675), (-0.4451612382 -0.8587068152), (-0.4921094348 -0.8722075259), (-0.4880090007 -0.8692596491), (-0.3894398069 -0.812743338), (-0.3284345881 -0.8063482645), (-0.4060169457 -0.7722000179), (-0.3081215869 -0.8049985451), (-0.358992521 -0.7717687681), (-0.3920851128 -0.7646923974), (-0.2510311788 -0.675143963))"
640,2022-06-27 16:00:00,"MULTIPOINT ((-0.4271439605 -0.8254414534), (-0.437945256 -0.7954227139), (-0.3170270139 -0.7386454475), (-0.360622068 -0.7673454627), (-0.3242880237 -0.7838895988), (-0.4007350356 -0.7595942919), (-0.1432187764 -0.6090798355), (-0.4129168405 -0.8138417583), (-0.3427052457 -0.767365848), (-0.4166001061 -0.7856998346), (-0.4094798114 -0.7932165152), (-0.3183897328 -0.7501946562), (-0.5113869199 -0.8792596966), (-0.3429746664 -0.7691404989), (-0.4010412592 -0.8198472467), (-0.3493996703 -0.7805082668), (-0.1740887289 -0.6361628578), (-0.4166921282 -0.8035608472), (-0.4188066087 -0.8432370781), (-0.4049166148 -0.8037837738), (-0.3282169297 -0.7573167447), (-0.3795685061 -0.8161256834), (-0.4973083821 -0.8855429492), (-0.4617117657 -0.8356606126), (-0.3756051514 -0.7956067178), (-0.3961408769 -0.826531052), (-0.1429534531 -0.6148913062), (-0.3402693734 -0.7749805209), (-0.3146827167 -0.7411792411), (-0.1396953275 -0.6124224832), (-0.4572188969 -0.8147683344), (-0.1452349471 -0.6106762048), (-0.2963812076 -0.727665417), (-0.4203520902 -0.7929271278), (-0.258500758 -0.7592407684), (-0.2517942644 -0.690081418), (-0.3579715174 -0.7809037529), (-0.3347651263 -0.7586230709), (-0.2977386817 -0.7062159413), (-0.4089438307 -0.8150156995), (-0.3799349255 -0.7990520667), (-0.4000038656 -0.8026154952), (-0.4133331747 -0.8227906531), (-0.456372014 -0.8393179207), (-0.3670698092 -0.7954264691), (-0.339802588 -0.7529765898), (-0.4519053691 -0.8057986967), (-0.3670956457 -0.8258060636), (-0.351924674 -0.7752882073), (-0.3543713041 -0.7672861547), (-0.4028546715 -0.8158637148), (-0.4543618331 -0.8445363708), (-0.4455832642 -0.7984509397), (-0.3590689279 -0.717165394), (-0.4120376844 -0.8145305062), (-0.2199508539 -0.6472309265))"
641,2022-06-27 17:00:00,"MULTIPOINT ((-0.2267595909 -0.6678671371), (-0.4006641714 -0.8238729797), (-0.4311865233 -0.7530367919), (-0.4713303933 -0.8590218927), (-0.3734354219 -0.78857076), (-0.2238288319 -0.6480660668), (-0.304429441 -0.7330368162), (-0.2333221957 -0.6898120583), (-0.1676990379 -0.6251484346), (-0.3322169979 -0.7455984337), (-0.4444701491 -0.8607289504), (-0.5194420072 -0.8860866159), (-0.4567513665 -0.8114101295), (-0.3434498852 -0.7716923531), (-0.318315978 -0.7406986375), (-0.206844001 -0.6530736307), (-0.2043454893 -0.6593650493), (-0.4123458748 -0.7801209467), (-0.3641948356 -0.8262600828), (-0.5217495909 -0.8876744019), (-0.3986487457 -0.8216866894), (-0.2339544896 -0.6774425511), (-0.4105720665 -0.8155309342), (-0.4061236591 -0.8132441481), (-0.4093654096 -0.8125240474), (-0.2246422049 -0.6657375322), (-0.4438902434 -0.8321626316), (-0.4126729583 -0.8140986008), (-0.2866544661 -0.7207250673), (-0.3152198 -0.7376006727), (-0.2231946606 -0.6620027363), (-0.2250134071 -0.6675458009), (-0.4198676037 -0.8264320463), (-0.4152698691 -0.8145235919), (-0.286812316 -0.8426184865), (-0.3416320029 -0.7683556064), (-0.3613970438 -0.8187965113), (-0.4184909385 -0.8073407648), (-0.3373642722 -0.7554464261), (-0.424772307 -0.8266227261), (-0.4557037814 -0.845624062), (-0.4626290657 -0.8402602923), (-0.4740052606 -0.8710203522), (-0.2289562595 -0.6733687756), (-0.4681069101 -0.8425099439), (-0.3885306721 -0.7940161303), (-0.2430561339 -0.6842828222), (-0.5166989279 -0.8824916558), (-0.3304491794 -0.8050580915), (-0.4207353465 -0.8143295146), (-0.3282022384 -0.7059413363), (-0.3237598208 -0.7382330332))"
642,2022-06-27 18:00:00,"MULTIPOINT ((-0.4087099016 -0.8071837625), (-0.353049858 -0.7291142016), (-0.4474793414 -0.8588586914), (-0.2689680266 -0.7030186132), (-0.3709895369 -0.8173828942), (-0.2560686405 -0.700595508), (-0.3024888129 -0.8073783763), (-0.3829579747 -0.801391485), (-0.2485864112 -0.694646109), (-0.2045263597 -0.6584704221), (-0.2154987066 -0.6646067458), (-0.1933866269 -0.6503955905), (-0.2310077431 -0.6851934239), (-0.4372032389 -0.8294190247), (-0.3323696925 -0.7607591134), (-0.2978370809 -0.7448719551), (-0.2806972906 -0.8330626829), (-0.4031393498 -0.7536196199), (-0.3324728597 -0.7005425779), (-0.3063771911 -0.7356269375), (-0.2134171847 -0.6676790801), (-0.3021813675 -0.8413929265), (-0.226786083 -0.6809758189), (-0.1769939196 -0.6399340134), (-0.3896334168 -0.7939713066), (-0.4132476192 -0.8129541646), (-0.235530382 -0.6719945581), (-0.362622415 -0.7919896438), (-0.4717776895 -0.8295543304), (-0.324729062 -0.7125213078), (-0.4847697831 -0.8461156927), (-0.4185372773 -0.828108228), (-0.3709158716 -0.8312786739), (-0.351483159 -0.7834897018), (-0.4824714373 -0.8430442525), (-0.2804058477 -0.8350643733), (-0.2230431878 -0.6787510827), (-0.2048280984 -0.6574111034), (-0.2782578423 -0.7071356627), (-0.5189319524 -0.8900101842), (-0.3086285425 -0.8035677019), (-0.3579287247 -0.7876142617), (-0.4062847871 -0.8138735283), (-0.4006729624 -0.7603575474), (-0.5234871029 -0.8915424769), (-0.4156629892 -0.7999108111))"
643,2022-06-27 19:00:00,"MULTIPOINT ((-0.4101743572 -0.8172348923), (-0.2275061078 -0.6578505788), (-0.1840596358 -0.6347825605), (-0.3628409375 -0.7855276327), (-0.3402958655 -0.7719898469), (-0.3991435132 -0.7560569113), (-0.1481032604 -0.6162447808), (-0.4785888701 -0.8670916579), (-0.3399927113 -0.7692464785), (-0.1682584115 -0.6316224265), (-0.4513338073 -0.871806258), (-0.4693089778 -0.8262327237), (-0.4241730611 -0.8486955618), (-0.3982758598 -0.8200521127), (-0.3990827512 -0.7532026159), (-0.3274426096 -0.7653175457), (-0.5085121251 -0.8852998757), (-0.3145224231 -0.7313809601), (-0.4613472237 -0.8223574363), (-0.444960983 -0.8425266932), (-0.4071856673 -0.7748340688), (-0.2432395373 -0.6886260767), (-0.4151529344 -0.7919762325), (-0.4109882815 -0.791737391), (-0.3039392627 -0.732689909), (-0.4836637605 -0.8652751039), (-0.416431111 -0.817586568), (-0.4044088248 -0.804910805), (-0.4287608426 -0.8137469251), (-0.506997695 -0.8757735175), (-0.4488057342 -0.834710075), (-0.4449634266 -0.8589172245), (-0.476214028 -0.8645947604), (-0.4202798851 -0.8137844769), (-0.3211791211 -0.7606928314), (-0.3027806432 -0.7481648914), (-0.3783214108 -0.790854089), (-0.2735432027 -0.7039174724), (-0.2691003977 -0.692035662), (-0.3113995741 -0.7290628212), (-0.2678595008 -0.6810469886), (-0.3616924202 -0.8187615225), (-0.3264888345 -0.753125903), (-0.2293252118 -0.6692283009), (-0.2809927564 -0.7236985151), (-0.2057597918 -0.650219097), (-0.3094063195 -0.7011844158), (-0.202456728 -0.6457421461), (-0.4025793205 -0.7600868763), (-0.3198754656 -0.7353195491), (-0.2363213752 -0.7024978351), (-0.4179966181 -0.8009110602), (-0.4148046631 -0.8148586971), (-0.4240983528 -0.7795446754), (-0.488528204 -0.8599218249), (-0.2757237794 -0.7086525175), (-0.3591175017 -0.7716440722), (-0.3996647727 -0.7514420916), (-0.2748839293 -0.697657049), (-0.4462689297 -0.8389326868), (-0.360277641 -0.7834250293), (-0.4019092106 -0.8193425623), (-0.3999851513 -0.758198199))"
644,2022-06-27 20:00:00,"MULTIPOINT ((-0.3813831402 -0.8158476807), (-0.402502556 -0.7542883998), (-0.406240117 -0.8155161519), (-0.4137601772 -0.8100438992), (-0.4019929184 -0.8220103503), (-0.2806580739 -0.7168578268), (-0.411985326 -0.814566091), (-0.3680786247 -0.8326363805), (-0.3364859504 -0.7655617517), (-0.4411527367 -0.8489003085), (-0.4708020116 -0.8413963837), (-0.5087492726 -0.8853804631), (-0.3670715674 -0.7837299738), (-0.4351655229 -0.8352055801), (-0.3405897221 -0.7608163352), (-0.4104284609 -0.8078348394), (-0.1932349604 -0.6535465451), (-0.394792015 -0.817941224), (-0.4090096586 -0.8207471193), (-0.3390414692 -0.7566727014), (-0.3190690509 -0.8260276789), (-0.4128355762 -0.7686683594), (-0.1723330986 -0.627111083), (-0.407472819 -0.8064950146), (-0.1970570487 -0.6527096762), (-0.2054565631 -0.6572262054), (-0.4077566629 -0.7571623651), (-0.3515386761 -0.7835292206), (-0.3211579631 -0.7462053425), (-0.2736547139 -0.8346291896), (-0.3784507125 -0.7978235264), (-0.3748578895 -0.7234619983), (-0.3369872738 -0.7497232916), (-0.3096513341 -0.8037491427), (-0.4404477013 -0.8290366519), (-0.3029244276 -0.8222737494), (-0.4499643536 -0.8302692454), (-0.1422807952 -0.6093857934), (-0.4083894336 -0.8151743112), (-0.1442113211 -0.6101672287), (-0.4089487178 -0.8109739324), (-0.2691881286 -0.6921154149), (-0.3978996958 -0.7567650311), (-0.369429662 -0.7907138359), (-0.2473167425 -0.6871040362), (-0.4174392112 -0.814983393), (-0.3568197221 -0.7875513177), (-0.200902083 -0.7017539516), (-0.3991731939 -0.7561535327), (-0.4244763643 -0.8672945569), (-0.2954459383 -0.8155504254), (-0.4086150485 -0.7647847868), (-0.4171064955 -0.8008420364), (-0.2970057238 -0.8259372565), (-0.3669044794 -0.7544210232))"
645,2022-06-27 21:00:00,"MULTIPOINT ((-0.1428747218 -0.6092199098), (-0.180771174 -0.637905083), (-0.376543669 -0.7963582309), (-0.4455532259 -0.8582561934), (-0.5058609487 -0.8827515978), (-0.3687860143 -0.7967544919), (-0.2866418309 -0.8396979093), (-0.4004844185 -0.7593989629), (-0.5195051829 -0.8862221005), (-0.369275835 -0.7700928844), (-0.4298196026 -0.8168697457), (-0.4069003334 -0.8056732856), (-0.2686320329 -0.7192776536), (-0.3610821186 -0.7908145701), (-0.3195414387 -0.7978152411), (-0.1712960776 -0.6293914913), (-0.3975203433 -0.7676686467), (-0.168258784 -0.6435109129), (-0.4980917018 -0.8846724624), (-0.3444167722 -0.7669888993), (-0.2838827789 -0.8320738782), (-0.4012798072 -0.7611523345), (-0.5208285957 -0.8975839078), (-0.2344606854 -0.6782337022), (-0.4038682847 -0.7672359068), (-0.1451144661 -0.6097629209), (-0.3765688499 -0.8165562775), (-0.2950185782 -0.7181494303), (-0.2708426777 -0.7052472834), (-0.4832009981 -0.84297201), (-0.400616134 -0.7527249331), (-0.4617863846 -0.8500605403), (-0.2490311 -0.6839505781), (-0.4101461964 -0.7878036897), (-0.2236650071 -0.6751778192), (-0.2893099635 -0.73913076), (-0.4021360473 -0.8226931972), (-0.3164175765 -0.7381386173), (-0.3472993149 -0.7801178472), (-0.3925056487 -0.8156147403), (-0.4413381218 -0.8221297412), (-0.2921584151 -0.7038778344), (-0.4271489073 -0.8098101243), (-0.5148863798 -0.8826807858), (-0.383477774 -0.808209523), (-0.2266994845 -0.6725865654), (-0.4226917089 -0.8221835655), (-0.2330370257 -0.6858008691), (-0.4310189287 -0.8341751107), (-0.403594543 -0.7865910642), (-0.3444184708 -0.8292299543), (-0.3985552933 -0.7624758868), (-0.2477927956 -0.6783035605), (-0.4039436486 -0.8600020546), (-0.2938951523 -0.8448510311), (-0.2652054039 -0.8217623891), (-0.3986963957 -0.7476383315), (-0.3504329515 -0.782681861), (-0.4753683669 -0.8600513488), (-0.4143011047 -0.7884923184), (-0.3489839023 -0.7289533845), (-0.4133111824 -0.8128427609), (-0.2504878077 -0.7514798223))"
646,2022-06-27 22:00:00,"MULTIPOINT ((-0.4037259903 -0.8048165082), (-0.3865597078 -0.8106576627), (-0.2249958997 -0.6737572878), (-0.3285380533 -0.7146977631), (-0.3252601555 -0.7469203171), (-0.4118413627 -0.796740246), (-0.4668189889 -0.8537041986), (-0.2666402981 -0.7173727038), (-0.3468254074 -0.7731273092), (-0.2765701855 -0.7268659806), (-0.3997072972 -0.7533679631), (-0.368551221 -0.7965661368), (-0.3994090301 -0.8038303857), (-0.2582514521 -0.6948711814), (-0.2582514521 -0.6948711814), (-0.4830963409 -0.8657253084), (-0.273003944 -0.7174615168), (-0.3850242688 -0.8229682791), (-0.4349199719 -0.8552069863), (-0.4795541777 -0.8426816689), (-0.1734757155 -0.6603868759), (-0.3116008723 -0.7292399704), (-0.2582514521 -0.6948711814), (-0.2873907616 -0.7310595643), (-0.4121554535 -0.8030882904), (-0.4370797482 -0.8389287528), (-0.4189716702 -0.8069909369), (-0.4085198379 -0.7804196922), (-0.4060839656 -0.823686234), (-0.3073793016 -0.8256404183), (-0.501130396 -0.8795594554), (-0.3105351093 -0.840702152), (-0.3695731782 -0.8223527274), (-0.3523652355 -0.7907372611), (-0.5039994095 -0.8890433741), (-0.4360301069 -0.8189462417), (-0.4058711647 -0.8199612731), (-0.412168923 -0.806585437), (-0.2781792302 -0.8354883512), (-0.386514114 -0.810595732), (-0.3995464374 -0.8218199089), (-0.3618407044 -0.7847423826), (-0.3755532698 -0.8245018832), (-0.2020425543 -0.7075332947), (-0.3425796988 -0.7698163123), (-0.3427460715 -0.8502476437), (-0.4376176957 -0.789426226), (-0.4182070648 -0.8656391776), (-0.3432703409 -0.7668346985), (-0.225354735 -0.6692712769), (-0.2553419703 -0.7686072036), (-0.3424662208 -0.7722344106), (-0.3087331103 -0.806404473), (-0.3122467252 -0.827719835), (-0.3772343111 -0.8311307316), (-0.3037087606 -0.8415014691), (-0.4180869713 -0.8129654302), (-0.4153330747 -0.8159851323), (-0.4120000471 -0.8145653758), (-0.4007277346 -0.7628608227), (-0.5153895806 -0.8922067864), (-0.328458577 -0.7660935568), (-0.4563268076 -0.8508538968), (-0.3057457316 -0.7280059463), (-0.2874154955 -0.8217841453), (-0.3386548157 -0.766398859), (-0.4129661891 -0.813946665), (-0.2887433783 -0.7123450527), (-0.4311940924 -0.8282517594), (-0.2907873821 -0.8209259374), (-0.3407211694 -0.7834501234), (-0.2802909691 -0.8411986704), (-0.3415297595 -0.7969395091), (-0.3909296521 -0.7675703563), (-0.3992656927 -0.7564729615), (-0.2304586653 -0.674599879), (-0.4103963366 -0.8157394361))"
647,2022-06-27 23:00:00,"MULTIPOINT ((-0.4298142386 -0.8359355158), (-0.2061213538 -0.6479047729), (-0.4463456048 -0.8564418449), (-0.4053004671 -0.7948787491), (-0.3748587239 -0.8014955571), (-0.3402337923 -0.7707498027), (-0.341552318 -0.7659590856), (-0.4292721192 -0.8033279067), (-0.3672145472 -0.7955670201), (-0.3993297327 -0.7565711923), (-0.2106172175 -0.6680873219), (-0.4364838698 -0.8519544034), (-0.4739601436 -0.833553658), (-0.262377991 -0.7109900879), (-0.4821747497 -0.8523628836), (-0.3534334421 -0.8199603194), (-0.3425344923 -0.767517903), (-0.3809668955 -0.791532227), (-0.3278643673 -0.7901193848), (-0.4068356379 -0.8151274012), (-0.4145004957 -0.7889567092), (-0.3540176092 -0.7854236201), (-0.4555259953 -0.8670227533), (-0.4096959797 -0.7693596704), (-0.1958703429 -0.6518505742), (-0.2403760069 -0.77295016), (-0.4648765729 -0.8648619743), (-0.4111298607 -0.8078664902), (-0.3824781965 -0.8074603942), (-0.3999157772 -0.7532972703), (-0.4065596314 -0.8194391241), (-0.4010492157 -0.8147711359), (-0.3950498436 -0.8172764378), (-0.2651850804 -0.8220753209), (-0.4883541727 -0.8597802009), (-0.3614719309 -0.8348568251), (-0.409375333 -0.8125673214), (-0.5097727198 -0.8744798278), (-0.4157691364 -0.794700825), (-0.3461064256 -0.7785683879), (-0.2858884601 -0.842137108), (-0.4315484429 -0.8171735577), (-0.3738241316 -0.8006651852), (-0.4083323072 -0.7844330868), (-0.352197194 -0.7753987766), (-0.4024475157 -0.7853029179), (-0.4753683669 -0.8718428561), (-0.5233941869 -0.8962214923), (-0.4139892489 -0.815430498))"
648,2022-06-28 00:00:00,MULTIPOINT ((-0.4124064281 -0.8142802204))
649,2022-06-28 01:00:00,"MULTIPOINT ((-0.2246397613 -0.6712779146), (-0.3950949606 -0.8110592883), (-0.4014703179 -0.7592430931), (-0.4174824509 -0.8025540414), (-0.3465367955 -0.7762624086), (-0.3323181089 -0.7511945477), (-0.5057413319 -0.8726771024), (-0.3699378096 -0.7911277403), (-0.4083788547 -0.8186054143), (-0.4107491076 -0.8117194849), (-0.4640633937 -0.8639832023), (-0.4126879476 -0.8148784268), (-0.3765103527 -0.8019200714), (-0.4563413201 -0.8725204577), (-0.3765103527 -0.8019200714), (-0.3765103527 -0.8019200714), (-0.4001896977 -0.8264951095), (-0.3930950606 -0.7975536302), (-0.3993755053 -0.7530707674), (-0.4001724734 -0.7532994162), (-0.3779881289 -0.8094411032), (-0.4086941672 -0.8103522413), (-0.356733213 -0.7773421126), (-0.408149485 -0.8088170875), (-0.4443248449 -0.8596363715), (-0.3954461224 -0.8174776678), (-0.2334597222 -0.7610358046), (-0.3283148521 -0.7882209917), (-0.2970486952 -0.8407338028), (-0.3721328988 -0.772085157), (-0.2636124512 -0.7768376666), (-0.4037691405 -0.7534557032), (-0.3607156694 -0.8476323686), (-0.3646058356 -0.8501446445), (-0.3996055306 -0.7572886703), (-0.4120044277 -0.8145536334), (-0.4305207045 -0.7814376443), (-0.3827416275 -0.8228944868), (-0.4420977208 -0.8589596044), (-0.4770093273 -0.8486971115), (-0.3857119905 -0.8286180386), (-0.4572514682 -0.8588293652), (-0.4035614949 -0.7665505564))"
650,2022-06-28 02:00:00,"MULTIPOINT ((-0.3151419925 -0.7940520728), (-0.4257724208 -0.8281125197), (-0.225899596 -0.6720111286), (-0.4045174454 -0.8235984939), (-0.5087274591 -0.8854342277), (-0.4493887987 -0.8305513608), (-0.4485405152 -0.8018417491), (-0.322563564 -0.7527032961), (-0.3442530516 -0.7720372934), (-0.3425150032 -0.7556095083), (-0.3893397091 -0.8044538054), (-0.3489178062 -0.7782232689), (-0.3519081053 -0.7752761073), (-0.3602709062 -0.7725054393), (-0.2801701306 -0.7086596702), (-0.278270388 -0.8396451579), (-0.3135685586 -0.7133073328), (-0.22525793 -0.6688085551), (-0.4800971614 -0.8397843976), (-0.341303191 -0.8375750398), (-0.3456607981 -0.7247432304), (-0.166078118 -0.6451019772), (-0.4843069314 -0.889877978), (-0.342582053 -0.7674747482), (-0.3360815064 -0.7489500819), (-0.4865821525 -0.8682269147), (-0.4456148223 -0.8582032036), (-0.491912547 -0.8720634581), (-0.3952981958 -0.8212103775), (-0.4198025208 -0.8594508179), (-0.4123796678 -0.8120072033), (-0.4195981532 -0.813488056), (-0.4609902509 -0.8494237689), (-0.4091231366 -0.8116428315))"
651,2022-06-28 03:00:00,"MULTIPOINT ((-0.2259694321 -0.6725477022), (-0.4867024546 -0.8726205363), (-0.4878942413 -0.8691828765), (-0.4919244372 -0.8721497081), (-0.4091954907 -0.8119039656), (-0.2256027296 -0.6704698949), (-0.4002498935 -0.7701228662), (-0.2461501515 -0.691229967), (-0.5199111169 -0.8936963416), (-0.4125712215 -0.8258411715), (-0.2701213417 -0.7034154107), (-0.2218531891 -0.6581703057), (-0.3188919204 -0.8330344893), (-0.2772355275 -0.8405000279), (-0.3911873019 -0.7960659228), (-0.3979058644 -0.7529689006), (-0.3188919204 -0.8330344893), (-0.2992284375 -0.7298906897), (-0.3166554391 -0.7309008334), (-0.2294897072 -0.674651915), (-0.3006645535 -0.7373986082), (-0.3044522081 -0.7242811643), (-0.3188919204 -0.8330344893), (-0.4037273015 -0.780472682), (-0.4115755776 -0.8113819358))"
652,2022-06-28 04:00:00,"MULTIPOINT ((-0.3093116751 -0.7379789923), (-0.4179091852 -0.8364298883), (-0.1413808387 -0.613732803), (-0.5036847824 -0.8809231822), (-0.1908763145 -0.6466379655), (-0.2803608201 -0.708859112), (-0.2794656316 -0.6864206528), (-0.3973714035 -0.8092383235), (-0.3918100599 -0.8074206369), (-0.1607355651 -0.6281604475), (-0.1873037257 -0.6480135539))"
653,2022-06-28 05:00:00,"MULTIPOINT ((-0.1618343613 -0.6259925159), (-0.1699041399 -0.6343147126))"
654,2022-06-28 06:00:00,"MULTIPOINT ((-0.2231208016 -0.6728148566), (-0.1763748121 -0.6391628899))"
655,2022-06-28 07:00:00,"MULTIPOINT ((-0.4174464228 -0.8170185224), (-0.2257518631 -0.6747622458), (-0.3022551521 -0.7478005196), (-0.2347363939 -0.6831556122), (-0.1892411651 -0.6456216227), (-0.3254129395 -0.7549790551), (-0.2299046259 -0.6829053264), (-0.183400373 -0.6268055424), (-0.2796777769 -0.7210431252))"
656,2022-06-28 08:00:00,"MULTIPOINT ((-0.3330905517 -0.7622447346), (-0.3287606882 -0.7577631941), (-0.2856555442 -0.7356088769), (-0.4733304721 -0.8585478458), (-0.3976088192 -0.8234559758), (-0.249114793 -0.6615783412), (-0.2392611039 -0.6880487325), (-0.3302838496 -0.8183072052), (-0.398780938 -0.7608938826), (-0.3280304421 -0.7657709689), (-0.2948902301 -0.68661324), (-0.2598718208 -0.6977361462), (-0.1862369345 -0.6812843399), (-0.2406666005 -0.675662178), (-0.2762683723 -0.6840976858), (-0.4052959673 -0.8069017067))"
657,2022-06-28 09:00:00,"MULTIPOINT ((-0.3257779881 -0.740445729), (-0.2777266594 -0.8356514333), (-0.433295759 -0.8230373625), (-0.4890284249 -0.8843327079), (-0.5089361774 -0.8894944727), (-0.4602457008 -0.850549608), (-0.4367479563 -0.8483643905), (-0.4079999789 -0.8169727449), (-0.2851459662 -0.8341887604), (-0.3941995039 -0.7561998466), (-0.3878242062 -0.8116312679), (-0.4759833471 -0.8542523358), (-0.4087010808 -0.8215066195), (-0.3611441918 -0.712472252), (-0.3363969977 -0.772049751), (-0.3179020875 -0.8255493999), (-0.410798635 -0.7976097791), (-0.2246905105 -0.6605631906), (-0.3317346868 -0.7600309659), (-0.4983749795 -0.8890616135), (-0.4860330896 -0.8807276148), (-0.3866602526 -0.7273336497), (-0.4680273146 -0.8485848733), (-0.4090683644 -0.8112101512), (-0.4814462021 -0.8480924677), (-0.1964628539 -0.70007473), (-0.3887235071 -0.7518654138), (-0.3540102189 -0.7786201856), (-0.4335212845 -0.8275334469), (-0.4108745353 -0.8180652046), (-0.4559788343 -0.8342610626), (-0.2056835786 -0.6605946029), (-0.3542403336 -0.7855714431), (-0.4017427484 -0.8110361611), (-0.3985510915 -0.8107413496), (-0.2944080977 -0.7168473957), (-0.4646401705 -0.8793819486), (-0.3745212105 -0.7767357999), (-0.5234599254 -0.8912804487), (-0.4474145564 -0.8520451238), (-0.2533835518 -0.7966070265), (-0.421801497 -0.8387161976), (-0.4009741498 -0.8592789736), (-0.4577808035 -0.8610921897))"
658,2022-06-28 10:00:00,"MULTIPOINT ((-0.3988347566 -0.8170598294), (-0.2906239893 -0.8174801116), (-0.2968743957 -0.8187425082), (-0.1392390317 -0.6123190071), (-0.3056249527 -0.8372651479), (-0.4776994926 -0.8782597455), (-0.4394969062 -0.7920342888), (-0.3582499377 -0.779034388), (-0.3904213853 -0.8067444063), (-0.3424189582 -0.7676117229), (-0.3390195663 -0.7713862761), (-0.4045326135 -0.7541740157), (-0.3383971659 -0.8001355259), (-0.3986020195 -0.8203287444), (-0.21320644 -0.6626263348), (-0.400816568 -0.7586165143), (-0.3498298316 -0.7746990611), (-0.3986020195 -0.8203287444), (-0.3986020195 -0.8203287444), (-0.434486771 -0.8105769561), (-0.5206341217 -0.8925233541), (-0.3615866306 -0.7767598211), (-0.3548240537 -0.7765698566), (-0.3987534923 -0.8229236938), (-0.4153247307 -0.8119849106), (-0.3579100998 -0.7671207479), (-0.3659645315 -0.7829093177), (-0.3366898412 -0.7875259851), (-0.338897655 -0.8221655048), (-0.4840236537 -0.8562120039), (-0.3924453338 -0.7970363093), (-0.4007030305 -0.7527884135), (-0.4002857725 -0.8074419759), (-0.3073831458 -0.8256529952), (-0.3500938586 -0.8364099203), (-0.2579711544 -0.7829760765), (-0.25960389 -0.8123808736), (-0.2922076743 -0.7311210777), (-0.3165694069 -0.7484152368), (-0.4152583664 -0.814533725), (-0.3688356311 -0.8534000885), (-0.3152061218 -0.7427139181), (-0.2111686345 -0.6663731711), (-0.2778739304 -0.8406679977), (-0.3457723987 -0.8505417996), (-0.3594203579 -0.8519775305), (-0.3993350668 -0.7518201728), (-0.4622804071 -0.8392502678), (-0.3738950851 -0.7388087681), (-0.3319768704 -0.8385605066), (-0.4131879599 -0.8137337522), (-0.5234810834 -0.8916672324), (-0.3374052768 -0.7855535613), (-0.3709598562 -0.7860302309), (-0.3021929001 -0.7477735181), (-0.4490120686 -0.8025313911), (-0.3396988546 -0.8506649457), (-0.4107866256 -0.8090770295), (-0.3927835922 -0.815903472), (-0.4739788877 -0.8411804309), (-0.4091558866 -0.8294560997), (-0.4342605005 -0.8380509345), (-0.3852931233 -0.8229356746), (-0.2814833221 -0.8414230872), (-0.379445671 -0.8050758541), (-0.413452255 -0.8078993331), (-0.4460760649 -0.8387318144), (-0.3200455931 -0.8479067353), (-0.3633538829 -0.753449683), (-0.3304841049 -0.7899332351), (-0.4152875702 -0.7950381953), (-0.4689933672 -0.825743358), (-0.4046194802 -0.7585133362))"
